filename,location,dataset,num_annotators,time_h,time_min,time_sec,total_duration,washing_duration,movement_1,movement_2,movement_3,movement_4,movement_5,movement_6,movement_7,movement_0,ring,armband,long_nails
2020-07-08_14-36-21_camera105.mp4,Reanimācija,DataSet5,2.0,14.0,36.0,21.0,46.2,14.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,12.8,1.0,0.0,0.0
2020-07-09_06-42-41_camera105.mp4,Reanimācija,DataSet5,2.0,6.0,42.0,41.0,131.5,44.0,2.8,4.0,1.7,3.5,0.0,0.8,0.0,31.1,0.0,0.0,0.0
2020-07-09_10-17-09_camera105.mp4,Reanimācija,DataSet5,2.0,10.0,17.0,9.0,38.9,4.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0
2020-07-10_13-52-20_camera105.mp4,Reanimācija,DataSet5,2.0,13.0,52.0,20.0,60.6,47.7,2.3,6.4,0.3,0.0,1.0,4.6,0.0,33.1,0.0,0.0,0.0
2020-07-10_13-53-45_camera105.mp4,Reanimācija,DataSet5,2.0,13.0,53.0,45.0,94.8,45.4,0.4,0.4,0.6,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
2020-07-10_14-08-48_camera105.mp4,Reanimācija,DataSet5,2.0,14.0,8.0,48.0,35.5,14.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0
2020-07-10_20-53-44_camera105.mp4,Reanimācija,DataSet5,2.0,20.0,53.0,44.0,203.1,63.8,7.1,11.1,4.0,0.0,0.0,4.2,3.8,33.7,0.0,0.0,0.0
2020-07-10_22-05-17_camera105.mp4,Reanimācija,DataSet5,2.0,22.0,5.0,17.0,145.2,87.5,0.0,8.6,18.8,0.0,0.0,0.0,4.7,55.4,0.0,0.0,0.0
2020-07-11_00-58-29_camera105.mp4,Reanimācija,DataSet5,2.0,0.0,58.0,29.0,51.6,27.8,1.4,0.0,3.8,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0.0
2020-07-11_02-09-11_camera105.mp4,Reanimācija,DataSet5,2.0,2.0,9.0,11.0,65.3,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0
2020-07-11_05-30-23_camera105.mp4,Reanimācija,DataSet5,2.0,5.0,30.0,23.0,33.8,14.9,2.0,0.0,0.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0
2020-07-11_06-54-51_camera105.mp4,Reanimācija,DataSet5,2.0,6.0,54.0,51.0,70.9,54.1,4.9,4.5,2.4,5.0,2.1,4.1,8.2,22.9,0.0,0.0,0.0
2020-07-11_07-11-32_camera105.mp4,Reanimācija,DataSet5,2.0,7.0,11.0,32.0,80.5,52.9,4.5,5.0,2.7,5.5,0.0,3.9,10.0,21.4,0.0,0.0,0.0
2020-07-11_07-24-16_camera105.mp4,Reanimācija,DataSet5,2.0,7.0,24.0,16.0,80.5,14.8,2.1,0.0,1.8,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0
2020-07-11_07-27-03_camera105.mp4,Reanimācija,DataSet5,2.0,7.0,27.0,3.0,39.4,14.1,1.9,0.0,1.4,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0
2020-07-11_07-33-26_camera105.mp4,Reanimācija,DataSet5,2.0,7.0,33.0,26.0,30.2,6.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0
2020-07-11_10-24-40_camera105.mp4,Reanimācija,DataSet5,2.0,10.0,24.0,40.0,64.6,8.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2020-07-11_16-19-27_camera105.mp4,Reanimācija,DataSet5,2.0,16.0,19.0,27.0,76.4,59.0,4.1,4.7,2.6,6.0,0.0,4.3,8.5,28.7,0.0,0.0,0.0
2020-07-12_04-09-53_camera105.mp4,Reanimācija,DataSet5,2.0,4.0,9.0,53.0,91.7,57.8,5.5,5.8,3.2,6.1,0.0,3.6,8.1,25.4,0.0,0.0,0.0
2020-07-12_12-56-23_camera105.mp4,Reanimācija,DataSet5,2.0,12.0,56.0,23.0,90.8,44.1,1.1,1.8,6.5,0.0,4.2,0.0,0.0,30.5,0.0,0.0,0.0
2020-07-13_08-45-47_camera105.mp4,Reanimācija,DataSet5,2.0,8.0,45.0,47.0,92.8,61.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,60.2,0.0,0.0,0.0
2020-07-13_10-29-25_camera105.mp4,Reanimācija,DataSet5,2.0,10.0,29.0,25.0,62.3,30.2,0.4,3.8,2.3,0.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0
2020-07-16_15-39-27_camera105.mp4,Reanimācija,DataSet5,1.0,15.0,39.0,27.0,32.4,10.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0
2020-07-16_15-49-49_camera105.mp4,Reanimācija,DataSet5,1.0,15.0,49.0,49.0,24.2,7.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0
2020-07-17_13-02-28_camera105.mp4,Reanimācija,DataSet5,2.0,13.0,2.0,28.0,107.8,28.2,4.5,0.0,0.6,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0
2020-07-17_19-20-23_camera105.mp4,Reanimācija,DataSet5,1.0,19.0,20.0,23.0,52.1,36.3,2.7,0.0,5.2,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0
2020-07-17_19-25-17_camera105.mp4,Reanimācija,DataSet5,1.0,19.0,25.0,17.0,50.6,19.7,2.3,0.0,0.6,0.0,0.0,0.0,0.0,16.8,1.0,0.0,0.0
2020-07-17_21-11-30_camera105.mp4,Reanimācija,DataSet5,1.0,21.0,11.0,30.0,77.1,33.1,2.5,3.3,0.6,0.0,1.8,2.5,0.0,22.4,0.0,0.0,0.0
2020-07-18_05-15-19_camera105.mp4,Reanimācija,DataSet5,2.0,5.0,15.0,19.0,55.8,38.4,2.5,0.0,6.1,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0
2020-07-18_12-40-45_camera105.mp4,Reanimācija,DataSet5,2.0,12.0,40.0,45.0,36.6,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0
2020-07-19_06-46-02_camera105.mp4,Reanimācija,DataSet5,2.0,6.0,46.0,2.0,69.5,42.2,5.1,3.5,0.0,1.3,0.0,0.0,0.0,32.3,0.0,0.0,0.0
2020-07-19_08-19-53_camera105.mp4,Reanimācija,DataSet5,2.0,8.0,19.0,53.0,69.0,50.8,0.5,0.0,9.8,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0
2020-07-19_09-39-00_camera105.mp4,Reanimācija,DataSet5,2.0,9.0,39.0,0.0,78.0,32.1,1.0,2.9,0.0,3.3,0.0,0.0,0.0,24.9,0.0,0.0,0.0
2020-07-19_10-24-14_camera105.mp4,Reanimācija,DataSet5,1.0,10.0,24.0,14.0,63.9,50.3,2.7,5.0,0.0,6.6,3.0,0.0,0.0,32.9,0.0,0.0,0.0
2020-07-19_17-48-51_camera105.mp4,Reanimācija,DataSet5,2.0,17.0,48.0,51.0,73.6,47.7,3.7,4.8,0.0,2.9,0.0,0.0,0.0,36.3,0.0,0.0,0.0
2020-07-20_01-25-21_camera105.mp4,Reanimācija,DataSet5,2.0,1.0,25.0,21.0,79.2,53.1,2.9,5.6,0.0,0.0,3.8,0.0,0.0,40.8,0.0,0.0,0.0
2020-07-20_05-37-59_camera105.mp4,Reanimācija,DataSet5,2.0,5.0,37.0,59.0,48.2,26.5,0.7,2.9,0.0,2.7,0.0,0.0,3.7,16.6,0.0,0.0,0.0
2020-07-20_08-49-52_camera105.mp4,Reanimācija,DataSet5,2.0,8.0,49.0,52.0,99.0,87.4,4.2,8.3,3.1,0.0,11.6,0.0,14.9,45.2,0.0,0.0,0.0
2020-07-20_09-22-05_camera105.mp4,Reanimācija,DataSet5,2.0,9.0,22.0,5.0,99.8,85.3,5.7,4.4,4.2,0.0,6.1,7.8,12.9,44.2,0.0,0.0,0.0
2020-07-20_10-47-23_camera105.mp4,Reanimācija,DataSet5,2.0,10.0,47.0,23.0,55.6,32.5,2.7,4.2,1.6,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0
2020-07-20_12-08-15_camera105.mp4,Reanimācija,DataSet5,2.0,12.0,8.0,15.0,79.8,44.3,2.0,8.4,1.4,2.5,0.6,0.0,0.0,29.5,0.0,0.0,0.0
2020-07-20_12-16-28_camera105.mp4,Reanimācija,DataSet5,2.0,12.0,16.0,28.0,92.8,79.0,6.6,12.2,7.2,0.0,0.0,10.5,15.7,26.8,0.0,0.0,0.0
2020-07-20_14-01-54_camera105.mp4,Reanimācija,DataSet5,2.0,14.0,1.0,54.0,75.5,32.6,0.0,4.4,2.1,0.8,0.0,0.0,0.0,25.4,0.0,0.0,0.0
2020-07-20_14-17-42_camera105.mp4,Reanimācija,DataSet5,2.0,14.0,17.0,42.0,102.4,90.2,7.0,9.3,6.9,0.0,9.0,8.1,20.3,29.6,0.0,0.0,0.0
2020-07-20_15-32-01_camera105.mp4,Reanimācija,DataSet5,2.0,15.0,32.0,1.0,27.8,11.9,3.7,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0
2020-07-20_15-55-22_camera105.mp4,Reanimācija,DataSet5,2.0,15.0,55.0,22.0,99.3,84.0,8.4,7.7,2.2,0.0,0.0,5.3,0.0,60.4,0.0,0.0,0.0
2020-07-20_16-45-54_camera105.mp4,Reanimācija,DataSet5,2.0,16.0,45.0,54.0,71.3,61.1,4.2,4.6,5.5,0.0,4.7,0.0,12.9,29.1,0.0,0.0,0.0
2020-07-21_02-07-48_camera105.mp4,Reanimācija,DataSet5,2.0,2.0,7.0,48.0,70.4,58.0,4.2,9.2,4.3,0.0,6.8,3.2,11.3,19.0,0.0,0.0,0.0
2020-07-21_07-58-28_camera105.mp4,Reanimācija,DataSet5,2.0,7.0,58.0,28.0,53.4,13.8,2.3,0.0,1.9,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0
2020-07-21_08-00-26_camera105.mp4,Reanimācija,DataSet5,2.0,8.0,0.0,26.0,64.0,26.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
2020-07-21_13-41-29_camera105.mp4,Reanimācija,DataSet5,2.0,13.0,41.0,29.0,56.2,22.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0
2020-07-21_18-23-20_camera105.mp4,Reanimācija,DataSet5,2.0,18.0,23.0,20.0,38.8,18.8,4.1,0.0,0.0,1.5,0.0,0.0,0.0,13.1,0.0,0.0,0.0
2020-07-21_19-30-26_camera105.mp4,Reanimācija,DataSet5,2.0,19.0,30.0,26.0,29.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0
2020-07-22_05-20-41_camera105.mp4,Reanimācija,DataSet5,2.0,5.0,20.0,41.0,49.3,29.9,1.3,3.7,0.0,0.0,0.0,0.0,3.9,21.0,0.0,0.0,0.0
2020-07-22_07-24-16_camera105.mp4,Reanimācija,DataSet5,1.0,7.0,24.0,16.0,25.3,5.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0
2020-07-22_07-51-38_camera105.mp4,Reanimācija,DataSet5,2.0,7.0,51.0,38.0,45.5,42.4,0.4,0.0,1.6,0.7,0.0,0.0,14.2,25.5,0.0,0.0,0.0
2020-07-22_10-02-34_camera105.mp4,Reanimācija,DataSet5,2.0,10.0,2.0,34.0,52.3,16.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0
2020-07-22_12-11-16_camera105.mp4,Reanimācija,DataSet5,2.0,12.0,11.0,16.0,32.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2020-07-23_15-13-49_camera105.mp4,Reanimācija,DataSet5,2.0,15.0,13.0,49.0,68.0,36.7,2.3,2.2,1.8,0.6,0.0,1.1,0.0,28.7,0.0,0.0,0.0
2020-07-24_00-31-46_camera105.mp4,Reanimācija,DataSet5,2.0,0.0,31.0,46.0,37.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0
2020-07-24_02-16-05_camera105.mp4,Reanimācija,DataSet5,2.0,2.0,16.0,5.0,55.2,40.8,4.6,6.4,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0
2020-07-24_05-34-07_camera105.mp4,Reanimācija,DataSet5,2.0,5.0,34.0,7.0,72.6,46.3,0.0,4.6,1.4,0.0,0.0,0.0,0.0,40.4,0.0,0.0,0.0
2020-07-24_09-15-10_camera105.mp4,Reanimācija,DataSet5,1.0,9.0,15.0,10.0,41.8,34.2,0.0,3.1,1.7,0.0,0.0,0.0,0.0,29.4,1.0,0.0,0.0
2020-07-24_12-26-58_camera105.mp4,Reanimācija,DataSet5,2.0,12.0,26.0,58.0,52.8,8.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0
2020-07-25_14-32-11_camera105.mp4,Reanimācija,DataSet5,2.0,14.0,32.0,11.0,35.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0
2020-07-25_22-13-39_camera105.mp4,Reanimācija,DataSet5,2.0,22.0,13.0,39.0,126.2,67.9,0.8,7.7,2.3,0.8,0.0,0.0,0.0,56.3,0.0,0.0,0.0
2020-07-26_04-54-44_camera105.mp4,Reanimācija,DataSet5,2.0,4.0,54.0,44.0,33.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
2020-07-26_09-04-39_camera105.mp4,Reanimācija,DataSet5,2.0,9.0,4.0,39.0,49.0,25.7,2.1,0.0,0.0,0.7,0.0,0.0,0.0,23.0,0.0,0.0,0.0
2020-07-26_23-20-03_camera105.mp4,Reanimācija,DataSet5,2.0,23.0,20.0,3.0,33.7,13.7,1.8,0.0,1.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0
2020-07-27_01-06-54_camera105.mp4,Reanimācija,DataSet5,2.0,1.0,6.0,54.0,86.4,25.8,1.7,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,0.0
2020-07-27_04-30-05_camera105.mp4,Reanimācija,DataSet5,2.0,4.0,30.0,5.0,60.6,38.5,3.0,4.1,0.0,3.1,2.3,0.0,3.2,22.7,0.0,0.0,0.0
2020-07-27_06-17-06_camera105.mp4,Reanimācija,DataSet5,2.0,6.0,17.0,6.0,56.5,17.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0
2020-07-27_06-21-09_camera105.mp4,Reanimācija,DataSet5,2.0,6.0,21.0,9.0,95.2,53.0,2.6,7.4,6.8,6.3,2.5,0.0,0.0,27.4,0.0,0.0,0.0
2020-07-27_06-34-30_camera105.mp4,Reanimācija,DataSet5,2.0,6.0,34.0,30.0,61.0,26.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0
2020-07-27_08-16-27_camera105.mp4,Reanimācija,DataSet5,2.0,8.0,16.0,27.0,56.0,35.0,5.0,4.4,4.7,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0
2020-07-27_09-21-37_camera105.mp4,Reanimācija,DataSet5,2.0,9.0,21.0,37.0,78.7,14.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,13.9,1.0,0.0,0.0
2020-07-27_20-23-55_camera105.mp4,Reanimācija,DataSet5,2.0,20.0,23.0,55.0,75.6,33.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,32.6,1.0,0.0,0.0
2020-07-28_04-10-46_camera105.mp4,Reanimācija,DataSet5,2.0,4.0,10.0,46.0,56.5,33.7,0.9,0.0,0.0,0.0,1.3,0.0,0.0,31.5,1.0,0.0,0.0
2020-07-28_04-48-18_camera105.mp4,Reanimācija,DataSet5,2.0,4.0,48.0,18.0,36.4,14.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0
2020-07-28_07-27-01_camera105.mp4,Reanimācija,DataSet5,2.0,7.0,27.0,1.0,41.6,14.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0
2020-07-28_08-21-05_camera105.mp4,Reanimācija,DataSet5,2.0,8.0,21.0,5.0,67.3,33.5,1.6,4.8,0.8,5.5,1.0,1.9,0.0,18.0,0.0,0.0,0.0
2020-07-28_13-38-05_camera105.mp4,Reanimācija,DataSet5,2.0,13.0,38.0,5.0,29.0,13.1,1.6,1.2,0.9,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0
2020-07-29_05-58-51_camera105.mp4,Reanimācija,DataSet5,2.0,5.0,58.0,51.0,43.4,15.4,0.5,0.0,0.0,0.4,0.0,0.0,0.0,14.4,0.0,0.0,0.0
2020-07-29_06-50-53_camera105.mp4,Reanimācija,DataSet5,2.0,6.0,50.0,53.0,99.7,41.6,4.8,2.9,1.8,0.0,0.8,1.2,0.0,30.1,0.0,0.0,0.0
2020-07-29_06-54-37_camera105.mp4,Reanimācija,DataSet5,2.0,6.0,54.0,37.0,36.4,8.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0
2020-07-29_09-47-57_camera105.mp4,Reanimācija,DataSet5,2.0,9.0,47.0,57.0,124.7,43.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,43.1,0.0,0.0,0.0
2020-07-29_10-16-41_camera105.mp4,Reanimācija,DataSet5,2.0,10.0,16.0,41.0,65.0,20.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0
2020-07-29_10-27-04_camera105.mp4,Reanimācija,DataSet5,2.0,10.0,27.0,4.0,49.5,13.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0
2020-07-29_10-31-46_camera105.mp4,Reanimācija,DataSet5,2.0,10.0,31.0,46.0,133.2,63.9,5.8,0.0,0.4,0.0,0.0,0.0,0.0,57.6,0.0,0.0,0.0
2020-07-29_12-13-53_camera105.mp4,Reanimācija,DataSet5,2.0,12.0,13.0,53.0,45.4,15.9,2.4,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0
2020-07-29_15-45-33_camera105.mp4,Reanimācija,DataSet5,2.0,15.0,45.0,33.0,42.1,5.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0
2020-07-30_06-33-41_camera105.mp4,Reanimācija,DataSet5,2.0,6.0,33.0,41.0,74.0,63.0,5.8,6.3,3.0,5.4,0.0,7.2,9.1,26.2,0.0,0.0,0.0
2020-07-30_07-51-39_camera105.mp4,Reanimācija,DataSet5,2.0,7.0,51.0,39.0,25.3,2.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-07-30_09-12-13_camera105.mp4,Reanimācija,DataSet5,2.0,9.0,12.0,13.0,59.5,38.7,3.1,3.5,1.8,4.5,0.0,3.1,7.7,15.0,0.0,0.0,0.0
2020-07-30_09-20-54_camera105.mp4,Reanimācija,DataSet5,2.0,9.0,20.0,54.0,92.4,31.3,1.7,0.0,2.5,0.0,0.0,0.6,0.0,26.6,0.0,0.0,0.0
2020-07-30_09-33-41_camera105.mp4,Reanimācija,DataSet5,2.0,9.0,33.0,41.0,39.5,6.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0
2020-07-30_10-17-32_camera105.mp4,Reanimācija,DataSet5,2.0,10.0,17.0,32.0,87.0,29.9,2.1,0.0,1.7,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0
2020-07-30_10-43-49_camera105.mp4,unknown,DataSet5,2.0,10.0,43.0,49.0,28.0,7.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0
2020-07-30_10-57-25_camera105.mp4,unknown,DataSet5,2.0,10.0,57.0,25.0,35.3,9.0,1.8,0.0,0.6,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0
2020-06-26_17-53-34_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,6.0,17.0,53.0,34.0,23.2,22.9,5.4,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0
2020-06-26_19-36-45_camera105.mp4,unknown,DataSet6,7.0,19.0,36.0,45.0,43.0,24.6,1.3,5.2,6.5,0.0,0.0,0.0,0.3,11.2,0.0,0.0,0.0
2020-06-26_20-33-22_camera105.mp4,Neiroloģija 20B,DataSet6,7.0,20.0,33.0,22.0,60.9,52.5,2.1,0.7,3.5,0.0,2.4,0.0,0.0,43.8,1.0,0.0,0.0
2020-06-26_21-27-13_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,7.0,21.0,27.0,13.0,47.5,20.8,2.6,0.0,2.1,0.0,0.0,0.0,0.0,16.1,1.0,0.0,0.0
2020-06-26_22-55-25_camera105.mp4,Neiroloģija 20B,DataSet6,7.0,22.0,55.0,25.0,21.5,19.1,1.1,3.2,2.3,0.0,4.0,0.0,0.0,8.5,1.0,0.0,0.0
2020-06-26_22-55-55_camera105.mp4,unknown,DataSet6,7.0,22.0,55.0,55.0,21.5,9.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,7.8,1.0,0.0,0.0
2020-06-27_04-13-07_camera105.mp4,Neiroloģija 20B,DataSet6,3.0,4.0,13.0,7.0,22.3,12.6,1.0,0.0,1.2,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0
2020-06-27_06-10-14_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,6.0,6.0,10.0,14.0,40.1,24.4,1.6,3.0,4.3,0.0,0.0,0.0,0.2,15.2,0.0,0.0,0.0
2020-06-27_06-19-00_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,7.0,6.0,19.0,0.0,28.7,14.6,0.8,4.2,1.3,0.0,0.0,0.0,0.2,8.2,0.0,0.0,0.0
2020-06-27_06-34-25_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,7.0,6.0,34.0,25.0,51.5,33.3,7.1,6.0,0.0,0.0,0.0,0.0,0.2,20.0,0.0,0.0,0.0
2020-06-27_07-10-25_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,7.0,7.0,10.0,25.0,45.1,28.9,3.3,6.7,2.9,0.0,0.0,0.0,0.2,15.8,0.0,0.0,0.0
2020-06-27_07-54-22_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,7.0,7.0,54.0,22.0,35.5,19.7,1.8,3.6,4.4,0.0,0.0,0.0,0.2,9.6,0.0,0.0,0.0
2020-06-27_08-15-39_camera105.mp4,Neiroloģija 20B,DataSet6,6.0,8.0,15.0,39.0,49.1,24.6,1.0,9.4,5.3,0.0,0.0,0.0,0.2,8.8,0.0,0.0,0.0
2020-06-27_08-26-02_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,7.0,8.0,26.0,2.0,37.5,18.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0
2020-06-27_09-30-02_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,7.0,9.0,30.0,2.0,33.6,24.7,3.3,0.0,4.8,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0
2020-06-27_09-33-19_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,7.0,9.0,33.0,19.0,20.8,19.2,0.8,4.6,1.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0
2020-06-27_09-33-56_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,7.0,9.0,33.0,56.0,51.0,48.2,0.9,5.4,1.3,0.0,0.0,1.1,0.2,39.2,0.0,0.0,0.0
2020-06-27_09-40-43_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,7.0,9.0,40.0,43.0,36.8,34.5,1.0,6.3,0.9,0.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0
2020-06-27_09-44-05_camera105.mp4,Neiroloģija 20B,DataSet6,7.0,9.0,44.0,5.0,33.2,10.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0
2020-06-27_10-20-02_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,1.0,10.0,20.0,2.0,37.4,7.4,1.3,2.9,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0
2020-06-27_10-30-54_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,7.0,10.0,30.0,54.0,41.5,40.2,1.0,9.7,3.0,0.0,3.7,3.5,0.0,19.2,0.0,0.0,0.0
2020-06-27_10-31-43_camera105.mp4,Neiroloģija 20B,DataSet6,3.0,10.0,31.0,43.0,38.0,5.8,0.9,0.0,1.5,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0
2020-06-27_10-35-40_camera105.mp4,Neiroloģija 20B,DataSet6,7.0,10.0,35.0,40.0,48.9,48.8,1.8,8.1,4.6,0.0,8.8,4.4,0.0,21.1,0.0,0.0,0.0
2020-06-27_10-39-41_camera105.mp4,Neiroloģija 20B,DataSet6,7.0,10.0,39.0,41.0,41.6,36.8,0.9,6.8,1.9,0.0,3.5,1.2,0.0,22.5,0.0,0.0,0.0
2020-06-27_10-40-35_camera105.mp4,Neiroloģija 20B,DataSet6,3.0,10.0,40.0,35.0,35.7,10.0,0.6,2.4,1.1,0.0,3.9,0.0,0.0,1.9,0.0,0.0,0.0
2020-06-27_10-57-53_camera105.mp4,Neiroloģija 20B,DataSet6,7.0,10.0,57.0,53.0,65.1,39.2,2.1,7.5,3.1,0.0,1.1,2.7,0.0,22.7,0.0,0.0,0.0
2020-06-27_11-01-34_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,5.0,11.0,1.0,34.0,35.7,20.1,1.0,0.0,1.9,0.0,2.1,0.8,0.0,14.3,0.0,0.0,0.0
2020-06-27_11-02-35_camera105.mp4,Neiroloģija 20B,DataSet6,2.0,11.0,2.0,35.0,24.1,9.8,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0
2020-06-27_11-13-41_camera105.mp4,Neiroloģija 20B,DataSet6,7.0,11.0,13.0,41.0,25.0,21.4,0.0,3.5,1.3,0.0,2.6,1.7,0.0,12.4,0.0,0.0,0.0
2020-06-27_11-20-40_camera105.mp4,Neiroloģija 20B,DataSet6,7.0,11.0,20.0,40.0,50.6,46.0,1.1,6.6,2.8,0.0,2.6,2.1,0.0,30.8,0.0,0.0,0.0
2020-06-27_11-21-36_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,2.0,11.0,21.0,36.0,53.4,21.2,3.3,2.6,1.5,0.0,2.7,0.0,0.0,11.2,0.0,0.0,0.0
2020-06-27_11-27-51_camera105.mp4,unknown,DataSet6,7.0,11.0,27.0,51.0,46.0,25.2,3.9,0.0,4.4,0.0,0.0,0.0,0.0,16.9,1.0,0.0,0.0
2020-06-27_11-30-59_camera105.mp4,Neiroloģija 20B,DataSet6,7.0,11.0,30.0,59.0,80.4,45.1,1.4,5.6,2.6,0.0,2.1,2.4,0.1,30.8,0.0,0.0,0.0
2020-06-27_11-55-05_camera105.mp4,Neiroloģija- Aprūpes palāta,DataSet6,7.0,11.0,55.0,5.0,69.6,51.9,2.2,10.1,3.2,0.0,3.2,2.0,0.0,31.2,0.0,0.0,0.0
2020-06-27_12-03-12_camera105.mp4,unknown,DataSet6,7.0,12.0,3.0,12.0,23.0,9.6,1.3,3.1,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0
